date,ETTh1,ETTh2,OT
2016/12/15 2:00,8.934000015,7.339000225,16.27300024
2016/12/15 3:00,9.145000458,6.899000168,16.04400063
2016/12/15 4:00,9.286000252,6.460000038,15.74600029
2016/12/15 5:00,9.567000389,6.020500183,15.58750057
2016/12/15 6:00,9.777999878,5.580999851,15.35899973
2016/12/15 7:00,9.567000389,5.142000198,14.70900059
2016/12/15 8:00,10.13000011,5.142000198,15.27200031
2016/12/15 9:00,10.55200005,7.558499813,18.11049986
2016/12/15 10:00,9.848999977,10.63500023,20.48400021
2016/12/15 11:00,11.04399967,14.1505003,25.19449997
2016/12/15 12:00,12.8739996,16.78700066,29.66100025
2016/12/15 13:00,12.59200001,18.32500076,30.91700077
2016/12/15 14:00,12.02900028,19.86300087,31.89200115
2016/12/15 15:00,11.5369997,19.2045002,30.7414999
2016/12/15 16:00,10.69299984,17.22649956,27.9194994
2016/12/15 17:00,10.69299984,17.22649956,27.9194994
2016/12/15 18:00,11.67800045,13.93099976,25.60900021
2016/12/15 19:00,11.46700001,12.83199978,24.29899979
2016/12/15 20:00,11.11499977,11.95300007,23.06799984
2016/12/15 21:00,10.76299953,10.85449982,21.61749935
2016/12/15 22:00,10.13000011,10.41499996,20.54500008
2016/12/15 23:00,10.90400028,9.975999832,20.88000011
2016/12/16 0:00,11.11499977,9.31649971,20.43149948
2016/12/16 1:00,10.69299984,8.876999855,19.56999969
2016/12/16 2:00,10.48200035,8.218000412,18.70000076
2016/12/16 3:00,9.98900032,7.777999878,17.7670002
2016/12/16 4:00,8.934000015,7.339000225,16.27300024
2016/12/16 5:00,8.934000015,6.899000168,15.83300018
2016/12/16 6:00,10.3409996,6.899000168,17.23999977
2016/12/16 7:00,9.145000458,6.460000038,15.6050005
2016/12/16 8:00,9.637999535,6.460000038,16.09799957
2016/12/16 9:00,10.48200035,7.777999878,18.26000023
2016/12/16 10:00,10.90400028,10.85449982,21.7585001
2016/12/16 11:00,12.23999977,14.59000015,26.82999992
2016/12/16 12:00,11.81799984,17.66600037,29.48400021
2016/12/16 13:00,13.15499973,19.86300087,33.0180006
2016/12/16 14:00,13.78800011,21.18149948,34.96949959
2016/12/16 15:00,13.71800041,20.74200058,34.46000099
2016/12/16 16:00,13.22500038,19.64349937,32.86849976
2016/12/16 17:00,12.7329998,17.44599915,30.17899895
2016/12/16 18:00,11.81799984,15.46850014,27.28649998
2016/12/16 19:00,11.81799984,13.93050003,25.74849987
2016/12/16 20:00,11.11499977,12.39249992,23.50749969
2016/12/16 21:00,10.3409996,11.07450008,21.41549969
2016/12/16 22:00,9.777999878,9.755999565,19.53399944
2016/12/16 23:00,9.567000389,8.876999855,18.44400024
2016/12/17 0:00,9.425999641,7.998000145,17.42399979
2016/12/17 1:00,9.918999672,7.558499813,17.47749949
2016/12/17 2:00,9.918999672,7.558499813,17.47749949
2016/12/17 3:00,9.777999878,7.558499813,17.33649969
2016/12/17 4:00,9.637999535,7.338500023,16.97649956
2016/12/17 5:00,8.230999947,7.118999958,15.3499999
2016/12/17 6:00,9.145000458,6.679999828,15.82500029
2016/12/17 7:00,10.76299953,6.240499973,17.00349951
2016/12/17 8:00,10.13000011,5.800499916,15.93050003
2016/12/17 9:00,9.567000389,7.77850008,17.34550047
2016/12/17 10:00,11.18500042,10.19550037,21.38050079
2016/12/17 11:00,11.88899994,13.71100044,25.60000038
2016/12/17 12:00,13.01399994,16.56749916,29.5814991
2016/12/17 13:00,16.18000031,18.98450089,35.16450119
2016/12/17 14:00,17.16500092,21.8409996,39.00600052
2016/12/17 15:00,13.78800011,22.06049919,35.8484993
2016/12/17 16:00,13.08500004,20.96199989,34.04699993
2016/12/17 17:00,12.59200001,18.98450089,31.57650089
2016/12/17 18:00,11.46700001,17.22649956,28.69349957
2016/12/17 19:00,11.18500042,16.12800026,27.31300068
2016/12/17 20:00,10.48200035,14.80949974,25.29150009
2016/12/17 21:00,10.3409996,13.71100044,24.05200005
2016/12/17 22:00,10.27099991,13.05150032,23.32250023
2016/12/17 23:00,10.19999981,12.83199978,23.03199959
2016/12/18 0:00,10.55200005,12.39249992,22.94449997
2016/12/18 1:00,11.88899994,12.17249966,24.0614996
2016/12/18 2:00,12.23999977,11.73349953,23.9734993
2016/12/18 3:00,12.23999977,11.51350021,23.75349998
2016/12/18 4:00,12.59200001,10.63449955,23.22649956
2016/12/18 5:00,12.31099987,9.755999565,22.06699944
2016/12/18 6:00,11.88899994,9.31649971,21.20549965
2016/12/18 7:00,11.74800014,8.876999855,20.625
2016/12/18 8:00,12.23999977,8.876999855,21.11699963
2016/12/18 9:00,13.78800011,10.63449955,24.42249966
2016/12/18 10:00,13.78800011,13.27149963,27.05949974
2016/12/18 11:00,13.78800011,15.2489996,29.0369997
2016/12/18 12:00,12.94400024,17.44599915,30.38999939
2016/12/18 13:00,13.64700031,19.6439991,33.29099941
2016/12/18 14:00,14.91399956,21.8409996,36.75499916
2016/12/18 15:00,16.10899925,22.06049919,38.16949844
2016/12/18 16:00,14.84300041,21.4015007,36.24450111
2016/12/18 17:00,14.42099953,20.52249908,34.94349861
2016/12/18 18:00,14.49100018,19.42399979,33.91499996
2016/12/18 19:00,14.35099983,18.54500008,32.89599991
2016/12/18 20:00,14.14000034,17.22649956,31.3664999
2016/12/18 21:00,14.56200027,15.90849972,30.47049999
2016/12/18 22:00,14.77299976,14.59000015,29.36299992
2016/12/18 23:00,13.9989996,14.1505003,28.14949989
2016/12/19 0:00,15.19499969,13.93099976,29.12599945
2016/12/19 1:00,14.84300041,13.71100044,28.55400085
2016/12/19 2:00,14.84300041,13.71100044,28.55400085
2016/12/19 3:00,14.56200027,13.71100044,28.27300072
2016/12/19 4:00,14.70300007,13.27149963,27.9744997
2016/12/19 5:00,14.06900024,12.83199978,26.90100002
2016/12/19 6:00,15.61699963,12.83199978,28.4489994
2016/12/19 7:00,14.35099983,12.83199978,27.18299961
2016/12/19 8:00,15.89799976,13.05200005,28.94999981
2016/12/19 9:00,16.88299942,15.02950001,31.91249943
2016/12/19 10:00,15.40600014,18.32500076,33.7310009
2016/12/19 11:00,15.0539999,21.8409996,36.8949995
2016/12/19 12:00,14.35099983,23.37899971,37.72999954
2016/12/19 13:00,14.70300007,24.91650009,39.61950016
2016/12/19 14:00,14.70300007,27.77350044,42.47650051
2016/12/19 15:00,14.63199997,27.55349922,42.18549919
2016/12/19 16:00,15.0539999,26.67499924,41.72899914
2016/12/19 17:00,15.89799976,25.57600021,41.47399998
2016/12/19 18:00,15.40600014,23.81850052,39.22450066
2016/12/19 19:00,15.75800037,22.93950081,38.69750118
2016/12/19 20:00,15.19499969,22.5,37.69499969
2016/12/19 21:00,14.21000004,22.28050041,36.49050045
2016/12/19 22:00,14.21000004,22.28050041,36.49050045
2016/12/19 23:00,9.848999977,22.28050041,32.12950039
2016/12/20 0:00,8.020000458,21.62100029,29.64100075
2016/12/20 1:00,6.964000225,19.8635006,26.82750082
2016/12/20 2:00,6.683000088,18.10549927,24.78849936
2016/12/20 3:00,5.697999954,17.22649956,22.92449951
2016/12/20 4:00,7.456999779,16.78700066,24.24400043
2016/12/20 5:00,5.839000225,15.90849972,21.74749994
2016/12/20 6:00,9.918999672,15.6885004,25.60750008
2016/12/20 7:00,8.090000153,15.6885004,23.77850056
2016/12/20 8:00,7.879000187,15.46850014,23.34750032
2016/12/20 9:00,9.145000458,15.46850014,24.6135006
2016/12/20 10:00,9.637999535,16.56749916,26.2054987
2016/12/20 11:00,9.286000252,17.22649956,26.51249981
2016/12/20 12:00,9.918999672,17.66600037,27.58500004
2016/12/20 13:00,9.918999672,18.10549927,28.02449894
2016/12/20 14:00,9.708000183,18.54500008,28.25300026
2016/12/20 15:00,9.567000389,18.54500008,28.11200047
2016/12/20 16:00,9.215000153,18.54500008,27.76000023
2016/12/20 17:00,8.86400032,18.76499939,27.62899971
2016/12/20 18:00,8.934000015,18.76499939,27.6989994
2016/12/20 19:00,9.215000153,18.98450089,28.19950104
2016/12/20 20:00,9.286000252,18.98450089,28.27050114
2016/12/20 21:00,5.697999954,18.10549927,23.80349922
2016/12/20 22:00,7.948999882,17.88599968,25.83499956
2016/12/20 23:00,8.722999573,17.66600037,26.38899994
2016/12/21 0:00,8.722999573,17.66600037,26.38899994
2016/12/21 1:00,8.722999573,17.66600037,26.38899994
2016/12/21 2:00,7.245999813,18.10549927,25.35149908
2016/12/21 3:00,9.496999741,18.10549927,27.60249901
2016/12/21 4:00,10.06000042,18.32550049,28.38550091
2016/12/21 5:00,10.19999981,18.76449966,28.96449947
2016/12/21 6:00,10.62199974,18.76449966,29.3864994
2016/12/21 7:00,9.074999809,18.10549927,27.18049908
2016/12/21 8:00,9.918999672,17.66600037,27.58500004
2016/12/21 9:00,9.00399971,18.10549927,27.10949898
2016/12/21 10:00,6.472000122,18.10549927,24.57749939
2016/12/21 11:00,7.105000019,17.88599968,24.9909997
2016/12/21 12:00,5.55700016,17.66600037,23.22300053
2016/12/21 13:00,5.768000126,16.56749916,22.33549929
2016/12/21 14:00,8.581999779,16.34749985,24.92949963
2016/12/21 15:00,7.315999985,16.34749985,23.66349983
2016/12/21 16:00,8.090000153,16.34749985,24.4375
2016/12/21 17:00,10.13000011,16.34749985,26.47749996
2016/12/21 18:00,9.637999535,16.12800026,25.76599979
2016/12/21 19:00,8.090000153,16.12800026,24.21800041
2016/12/21 20:00,9.145000458,16.12800026,25.27300072
2016/12/21 21:00,8.020000458,15.90799999,23.92800045
2016/12/21 22:00,8.581999779,15.90799999,24.48999977
2016/12/21 23:00,8.230999947,16.12800026,24.35900021
2016/12/22 0:00,8.159999847,15.90799999,24.06799984
2016/12/22 1:00,6.40199995,15.24950027,21.65150023
2016/12/22 2:00,6.472000122,14.80949974,21.28149986
2016/12/22 3:00,7.386000156,14.59000015,21.97600031
2016/12/22 4:00,7.245999813,14.36999989,21.6159997
2016/12/22 5:00,7.386000156,14.36999989,21.75600004
2016/12/22 6:00,6.541999817,13.93099976,20.47299957
2016/12/22 7:00,7.105000019,13.93099976,21.03599977
2016/12/22 8:00,7.948999882,13.93099976,21.87999964
2016/12/22 9:00,7.456999779,14.36999989,21.82699966
2016/12/22 10:00,7.597000122,14.81000042,22.40700054
2016/12/22 11:00,8.300999641,16.12800026,24.4289999
2016/12/22 12:00,9.00399971,18.32550049,27.3295002
2016/12/22 13:00,9.215000153,20.08300018,29.29800034
2016/12/22 14:00,10.69299984,21.18149948,31.87449932
2016/12/22 15:00,9.848999977,21.62100029,31.47000027
2016/12/22 16:00,10.19999981,21.18149948,31.38149929
2016/12/22 17:00,9.286000252,20.08300018,29.36900043
2016/12/22 18:00,11.04399967,18.98450089,30.02850056
2016/12/22 19:00,10.97399998,18.54500008,29.51900005
2016/12/22 20:00,11.11499977,17.66600037,28.78100014
2016/12/22 21:00,10.97399998,17.00650024,27.98050022
2016/12/22 22:00,11.39599991,16.34749985,27.74349976
2016/12/22 23:00,11.39599991,15.46850014,26.86450005
2016/12/23 0:00,12.02900028,14.59000015,26.61900043
2016/12/23 1:00,12.23999977,13.71100044,25.95100021
2016/12/23 2:00,11.5369997,12.83199978,24.36899948
2016/12/23 3:00,11.67800045,11.95300007,23.63100052
2016/12/23 4:00,12.10000038,11.51350021,23.6135006
2016/12/23 5:00,11.74800014,10.63449955,22.38249969
2016/12/23 6:00,11.18500042,10.19550037,21.38050079
2016/12/23 7:00,12.23999977,9.975999832,22.2159996
2016/12/23 8:00,12.38099957,9.975999832,22.3569994
2016/12/23 9:00,12.17000008,11.07450008,23.24450016
2016/12/23 10:00,12.02900028,12.83199978,24.86100006
2016/12/23 11:00,12.94400024,15.90799999,28.85200024
2016/12/23 12:00,10.69299984,18.98450089,29.67750072
2016/12/23 13:00,10.83300018,20.52249908,31.35549927
2016/12/23 14:00,12.23999977,21.4015007,33.64150047
2016/12/23 15:00,11.46700001,21.62100029,33.0880003
2016/12/23 16:00,11.81799984,21.08399963,32.90199947
2016/12/23 17:00,11.11499977,20.13199997,31.24699974
2016/12/23 18:00,10.55200005,18.81349945,29.3654995
2016/12/23 19:00,9.286000252,17.71450043,27.00050068
2016/12/23 20:00,8.442000389,16.83550072,25.27750111
2016/12/23 21:00,8.230999947,16.17700005,24.40799999
2016/12/23 22:00,8.581999779,15.73750019,24.31949997
2016/12/23 23:00,6.964000225,15.51749992,22.48150015
2016/12/24 0:00,6.752999783,15.07849979,21.83149958
2016/12/24 1:00,6.261000156,14.63850021,20.89950037
2016/12/24 2:00,6.894000053,13.97949982,20.87349987
2016/12/24 3:00,6.752999783,13.10050011,19.85349989
2016/12/24 4:00,6.40199995,12.66100025,19.0630002
2016/12/24 5:00,6.752999783,11.78199959,18.53499937
2016/12/24 6:00,6.050000191,11.5625,17.61250019
2016/12/24 7:00,5.90899992,11.34300041,17.25200033
2016/12/24 8:00,5.90899992,11.34300041,17.25200033
2016/12/24 9:00,5.486999989,11.34300041,16.8300004
2016/12/24 10:00,5.697999954,12.00199986,17.69999981
2016/12/24 11:00,6.050000191,12.2215004,18.27150059
2016/12/24 12:00,5.90899992,12.88099957,18.78999949
2016/12/24 13:00,6.261000156,13.76000023,20.02100039
2016/12/24 14:00,5.839000225,14.19900036,20.03800058
2016/12/24 15:00,5.839000225,14.63899994,20.47800016
2016/12/24 16:00,6.612999916,14.63899994,21.25199986
2016/12/24 17:00,6.823999882,14.41899967,21.24299955
2016/12/24 18:00,6.752999783,14.41899967,21.17199945
2016/12/24 19:00,6.612999916,14.41899967,21.03199959
2016/12/24 20:00,6.330999851,14.85849953,21.18949938
2016/12/24 21:00,6.190999985,14.85849953,21.04949951
2016/12/24 22:00,7.245999813,14.85849953,22.10449934
2016/12/24 23:00,6.894000053,14.85849953,21.75249958
2016/12/25 0:00,6.683000088,15.29800034,21.98100042
2016/12/25 1:00,6.823999882,15.29800034,22.12200022
2016/12/25 2:00,7.245999813,15.29800034,22.54400015
2016/12/25 3:00,5.979000092,15.29800034,21.27700043
2016/12/25 4:00,3.588000059,14.41899967,18.00699973
2016/12/25 5:00,3.377000093,13.32050037,16.69750047
2016/12/25 6:00,3.377000093,13.32050037,16.69750047
2016/12/25 7:00,3.588000059,12.88049984,16.4684999
2016/12/25 8:00,6.40199995,12.66100025,19.0630002
2016/12/25 9:00,4.572999954,13.32050037,17.89350033
2016/12/25 10:00,7.105000019,13.32050037,20.42550039
2016/12/25 11:00,7.809000015,13.53999996,21.34899998
2016/12/25 12:00,5.205999851,14.41899967,19.62499952
2016/12/25 13:00,5.979000092,14.85849953,20.83749962
2016/12/25 14:00,6.050000191,14.85849953,20.90849972
2016/12/25 15:00,6.330999851,15.07849979,21.40949965
2016/12/25 16:00,6.40199995,15.07849979,21.48049974
2016/12/25 17:00,6.964000225,15.29800034,22.26200056
2016/12/25 18:00,7.668000221,15.29800034,22.96600056
2016/12/25 19:00,8.020000458,15.73750019,23.75750065
2016/12/25 20:00,8.37100029,15.73750019,24.10850048
2016/12/25 21:00,8.512000084,15.73750019,24.24950027
2016/12/25 22:00,9.98900032,16.17700005,26.16600037
2016/12/25 23:00,10.62199974,16.17700005,26.79899979
2016/12/26 0:00,5.205999851,15.95699978,21.16299963
2016/12/26 1:00,5.486999989,15.95699978,21.44399977
2016/12/26 2:00,3.377000093,15.73750019,19.11450028
2016/12/26 3:00,2.250999928,15.51799965,17.76899958
2016/12/26 4:00,4.854000092,14.41899967,19.27299976
2016/12/26 5:00,4.994999886,14.41899967,19.41399956
2016/12/26 6:00,6.050000191,14.19900036,20.24900055
2016/12/26 7:00,6.823999882,14.19900036,21.02300024
2016/12/26 8:00,7.175000191,14.41899967,21.59399986
2016/12/26 9:00,8.37100029,14.63850021,23.0095005
2016/12/26 10:00,6.541999817,15.29800034,21.84000015
2016/12/26 11:00,6.472000122,15.29800034,21.77000046
2016/12/26 12:00,4.43200016,15.29800034,19.7300005
2016/12/26 13:00,4.854000092,15.29800034,20.15200043
2016/12/26 14:00,3.588000059,14.85849953,18.44649959
2016/12/26 15:00,3.868999958,14.85849953,18.72749949
2016/12/26 16:00,4.150000095,14.19950008,18.34950018
2016/12/26 17:00,5.065000057,13.31999969,18.38499975
2016/12/26 18:00,6.964000225,13.10050011,20.06450033
2016/12/26 19:00,7.668000221,13.10050011,20.76850033
2016/12/26 20:00,7.386000156,13.10050011,20.48650026
2016/12/26 21:00,7.879000187,13.10050011,20.97950029
2016/12/26 22:00,7.668000221,12.66100025,20.32900047
2016/12/26 23:00,8.159999847,12.66100025,20.8210001
2016/12/27 0:00,6.330999851,12.66100025,18.9920001
2016/12/27 1:00,6.683000088,12.2215004,18.90450048
2016/12/27 2:00,7.105000019,12.00199986,19.10699987
2016/12/27 3:00,6.40199995,11.34249973,17.74449968
2016/12/27 4:00,5.697999954,10.9034996,16.60149956
2016/12/27 5:00,5.205999851,10.46399975,15.6699996
2016/12/27 6:00,6.40199995,10.46399975,16.8659997
2016/12/27 7:00,7.034999847,10.24400043,17.27900028
2016/12/27 8:00,7.668000221,10.24400043,17.91200066
2016/12/27 9:00,8.159999847,10.9034996,19.06349945
2016/12/27 10:00,7.456999779,12.44149971,19.89849949
2016/12/27 11:00,7.809000015,13.97949982,21.78849983
2016/12/27 12:00,8.37100029,15.07800007,23.44900036
2016/12/27 13:00,8.442000389,16.17650032,24.61850071
2016/12/27 14:00,10.19999981,16.83600044,27.03600025
2016/12/27 15:00,8.722999573,17.27499962,25.99799919
2016/12/27 16:00,9.848999977,17.05550003,26.90450001
2016/12/27 17:00,9.286000252,15.29800034,24.58400059
2016/12/27 18:00,8.230999947,13.53999996,21.77099991
2016/12/27 19:00,8.37100029,12.66100025,21.03200054
2016/12/27 20:00,7.879000187,11.34300041,19.2220006
2016/12/27 21:00,7.386000156,10.68350029,18.06950045
2016/12/27 22:00,8.37100029,10.24450016,18.61550045
2016/12/27 23:00,8.020000458,9.585000038,17.6050005
2016/12/28 0:00,6.261000156,9.145500183,15.40650034
2016/12/28 1:00,6.472000122,8.706000328,15.17800045
2016/12/28 2:00,5.979000092,7.827000141,13.80600023
2016/12/28 3:00,6.472000122,6.947999954,13.42000008
2016/12/28 4:00,6.612999916,6.508999825,13.12199974
2016/12/28 5:00,5.346000195,6.069499969,11.41550016
2016/12/28 6:00,6.40199995,5.630000114,12.03200006
2016/12/28 7:00,5.276000023,5.409999847,10.68599987
2016/12/28 8:00,6.752999783,5.190499783,11.94349957
2016/12/28 9:00,6.541999817,7.387499809,13.92949963
2016/12/28 10:00,5.979000092,8.486000061,14.46500015
2016/12/28 11:00,7.105000019,9.585000038,16.69000006
2016/12/28 12:00,7.52699995,12.88049984,20.40749979
2016/12/28 13:00,8.86400032,15.51749992,24.38150024
2016/12/28 14:00,9.918999672,16.83600044,26.75500011
2016/12/28 15:00,7.668000221,16.83600044,24.50400066
2016/12/28 16:00,7.737999916,16.83600044,24.57400036
2016/12/28 17:00,9.00399971,15.07800007,24.08199978
2016/12/28 18:00,9.215000153,13.53999996,22.75500011
2016/12/28 19:00,9.286000252,12.66100025,21.9470005
2016/12/28 20:00,9.355999947,11.78199959,21.13799953
2016/12/28 21:00,9.074999809,10.9034996,19.97849941
2016/12/28 22:00,9.074999809,10.24450016,19.31949997
2016/12/28 23:00,7.879000187,9.804499626,17.68349981
2016/12/29 0:00,7.175000191,9.145500183,16.32050037
2016/12/29 1:00,7.315999985,8.486000061,15.80200005
2016/12/29 2:00,8.230999947,7.827000141,16.05800009
2016/12/29 3:00,8.300999641,7.387499809,15.68849945
2016/12/29 4:00,8.934000015,6.728499889,15.6624999
2016/12/29 5:00,7.879000187,6.069499969,13.94850016
2016/12/29 6:00,7.456999779,5.630000114,13.08699989
2016/12/29 7:00,7.597000122,5.630000114,13.22700024
2016/12/29 8:00,8.230999947,5.630000114,13.86100006
2016/12/29 9:00,8.442000389,7.168000221,15.61000061
2016/12/29 10:00,7.809000015,10.46399975,18.27299976
2016/12/29 11:00,8.159999847,14.19950008,22.35949993
2016/12/29 12:00,7.597000122,17.05550003,24.65250015
2016/12/29 13:00,7.597000122,18.15399933,25.75099945
2016/12/29 14:00,9.215000153,18.15449905,27.36949921
2016/12/29 15:00,8.37100029,17.93449974,26.30550003
2016/12/29 16:00,8.090000153,16.83600044,24.9260006
2016/12/29 17:00,9.00399971,15.51799965,24.52199936
2016/12/29 18:00,9.425999641,14.41899967,23.84499931
2016/12/29 19:00,9.074999809,13.10050011,22.17549992
2016/12/29 20:00,8.722999573,11.78199959,20.50499916
2016/12/29 21:00,8.230999947,10.9034996,19.13449955
2016/12/29 22:00,8.020000458,10.46399975,18.48400021
2016/12/29 23:00,7.034999847,10.02449989,17.05949974
2016/12/30 0:00,6.612999916,9.804499626,16.41749954
2016/12/30 1:00,6.612999916,9.585000038,16.19799995
2016/12/30 2:00,6.40199995,9.145500183,15.54750013
2016/12/30 3:00,5.768000126,8.486499786,14.25449991
2016/12/30 4:00,5.416999817,8.046500206,13.46350002
2016/12/30 5:00,5.065000057,7.827000141,12.8920002
2016/12/30 6:00,5.697999954,7.387499809,13.08549976
2016/12/30 7:00,4.923999786,6.947999954,11.87199974
2016/12/30 8:00,4.43200016,6.947999954,11.38000011
2016/12/30 9:00,5.486999989,8.486000061,13.97300005
2016/12/30 10:00,6.964000225,10.46399975,17.42799997
2016/12/30 11:00,7.948999882,11.34300041,19.29200029
2016/12/30 12:00,8.86400032,13.32050037,22.18450069
2016/12/30 13:00,11.81799984,15.51799965,27.33599949
2016/12/30 14:00,13.15499973,18.15399933,31.30899906
2016/12/30 15:00,12.38099957,18.59399986,30.97499943
2016/12/30 16:00,12.10000038,18.59399986,30.69400024
2016/12/30 17:00,11.88899994,17.49500084,29.38400078
2016/12/30 18:00,10.97399998,15.29800034,26.27200031
2016/12/30 19:00,10.69299984,13.53999996,24.2329998
2016/12/30 20:00,10.19999981,12.66100025,22.86100006
2016/12/30 21:00,10.90400028,12.00150013,22.90550041
2016/12/30 22:00,10.90400028,11.34300041,22.24700069
2016/12/30 23:00,11.25599957,10.9034996,22.15949917
2016/12/31 0:00,10.90400028,10.68350029,21.58750057
2016/12/31 1:00,10.90400028,10.68350029,21.58750057
2016/12/31 2:00,10.90400028,10.68350029,21.58750057
2016/12/31 3:00,10.90400028,10.68350029,21.58750057
2016/12/31 4:00,10.90400028,10.68350029,21.58750057
2016/12/31 5:00,10.90400028,10.68350029,21.58750057
2016/12/31 6:00,10.90400028,10.68350029,21.58750057
2016/12/31 7:00,10.90400028,10.68350029,21.58750057
2016/12/31 8:00,10.90400028,10.68350029,21.58750057
2016/12/31 9:00,10.90400028,10.68350029,21.58750057
2016/12/31 10:00,10.90400028,10.68350029,21.58750057
2016/12/31 11:00,10.90400028,10.68350029,21.58750057
2016/12/31 12:00,10.90400028,10.68350029,21.58750057
2016/12/31 13:00,10.90400028,10.68350029,21.58750057
2016/12/31 14:00,10.90400028,10.68350029,21.58750057
2016/12/31 15:00,10.90400028,10.68350029,21.58750057
2016/12/31 16:00,10.90400028,10.68350029,21.58750057
2016/12/31 17:00,10.90400028,10.68350029,21.58750057
2016/12/31 18:00,10.90400028,10.68350029,21.58750057
2016/12/31 19:00,10.90400028,10.68350029,21.58750057
2016/12/31 20:00,10.90400028,10.68350029,21.58750057
2016/12/31 21:00,10.90400028,10.68350029,21.58750057
2016/12/31 22:00,10.90400028,10.68350029,21.58750057
2016/12/31 23:00,10.90400028,10.68350029,21.58750057
2017/1/1 0:00,10.19999981,12.00150013,22.20149994
2017/1/1 1:00,10.06000042,11.34300041,21.40300083
2017/1/1 2:00,9.918999672,10.9034996,20.82249928
2017/1/1 3:00,9.215000153,10.02449989,19.23950005
2017/1/1 4:00,10.13000011,9.585000038,19.71500015
2017/1/1 5:00,9.777999878,9.145500183,18.92350006
2017/1/1 6:00,10.13000011,8.706000328,18.83600044
2017/1/1 7:00,11.32600021,8.706000328,20.03200054
2017/1/1 8:00,10.13000011,8.266500473,18.39650059
2017/1/1 9:00,10.27099991,9.804499626,20.07549953
2017/1/1 10:00,9.98900032,12.88099957,22.86999989
2017/1/1 11:00,12.02900028,16.61650085,28.64550114
2017/1/1 12:00,11.88899994,19.91250038,31.80150032
2017/1/1 13:00,14.63199997,21.88999939,36.52199936
2017/1/1 14:00,16.67200089,24.52599907,41.19799995
2017/1/1 15:00,15.47599983,25.18549919,40.66149902
2017/1/1 16:00,13.50699997,24.74600029,38.25300026
2017/1/1 17:00,13.22500038,23.20800018,36.43300056
2017/1/1 18:00,12.7329998,21.88949966,34.62249947
2017/1/1 19:00,12.52200031,21.23049927,33.75249958
2017/1/1 20:00,12.6619997,19.91250038,32.57450008
2017/1/1 21:00,14.14000034,19.03350067,33.17350101
2017/1/1 22:00,14.21000004,17.71450043,31.92450047
2017/1/1 23:00,13.71800041,17.27549934,30.99349976
2017/1/2 0:00,14.42099953,17.05550003,31.47649956
2017/1/2 1:00,14.77299976,17.05550003,31.82849979
2017/1/2 2:00,14.84300041,16.83550072,31.67850113
2017/1/2 3:00,13.57699966,16.83550072,30.41250038
2017/1/2 4:00,12.8739996,16.61599922,29.48999882
2017/1/2 5:00,13.22500038,16.39649963,29.62150002
2017/1/2 6:00,12.80300045,16.39649963,29.19950008
2017/1/2 7:00,13.43599987,16.39649963,29.8324995
2017/1/2 8:00,10.62199974,16.39649963,27.01849937
2017/1/2 9:00,9.708000183,16.61599922,26.3239994
2017/1/2 10:00,10.69299984,17.71450043,28.40750027
2017/1/2 11:00,9.637999535,19.03350067,28.67150021
2017/1/2 12:00,11.5369997,20.79100037,32.32800007
2017/1/2 13:00,13.9989996,22.10899925,36.10799885
2017/1/2 14:00,13.08500004,23.20800018,36.29300022
2017/1/2 15:00,13.36600018,24.08699989,37.45300007
2017/1/2 16:00,13.78800011,24.5265007,38.31450081
2017/1/2 17:00,13.78800011,23.20800018,36.99600029
2017/1/2 18:00,13.43599987,21.45000076,34.88600063
2017/1/2 19:00,13.01399994,20.13199997,33.14599991
2017/1/2 20:00,13.8579998,19.03350067,32.89150047
2017/1/2 21:00,13.29599953,18.37400055,31.67000008
2017/1/2 22:00,13.29599953,17.71450043,31.01049995
2017/1/2 23:00,13.29599953,17.27549934,30.57149887
2017/1/3 0:00,13.36600018,16.39649963,29.76249981
2017/1/3 1:00,12.38099957,15.51749992,27.89849949
2017/1/3 2:00,12.38099957,14.85849953,27.23949909
2017/1/3 3:00,11.5369997,13.97949982,25.51649952
2017/1/3 4:00,12.23999977,13.32050037,25.56050014
2017/1/3 5:00,11.32600021,12.66100025,23.98700047
2017/1/3 6:00,11.88899994,12.2215004,24.11050034
2017/1/3 7:00,10.62199974,11.78199959,22.40399933
2017/1/3 8:00,10.76299953,11.78199959,22.54499912
2017/1/3 9:00,10.69299984,12.66100025,23.35400009
2017/1/3 10:00,10.48200035,14.85849953,25.34049988
2017/1/3 11:00,11.32600021,18.37400055,29.70000076
2017/1/3 12:00,11.25599957,21.23049927,32.48649883
2017/1/3 13:00,11.39599991,23.4279995,34.8239994
2017/1/3 14:00,12.10000038,24.74600029,36.84600067
2017/1/3 15:00,11.67800045,24.5265007,36.20450115
2017/1/3 16:00,11.67800045,23.86700058,35.54500103
2017/1/3 17:00,12.80300045,22.76849937,35.57149982
2017/1/3 18:00,13.8579998,21.88949966,35.74749947
2017/1/3 19:00,14.35099983,21.01099968,35.36199951
2017/1/3 20:00,14.21000004,20.35149956,34.5614996
2017/1/3 21:00,13.78800011,19.91250038,33.70050049
2017/1/3 22:00,12.45100021,19.91250038,32.3635006
2017/1/3 23:00,12.45100021,19.91250038,32.3635006
2017/1/4 0:00,12.59200001,19.47249985,32.06449986
2017/1/4 1:00,12.38099957,19.47249985,31.85349941
2017/1/4 2:00,12.45100021,19.03350067,31.48450089
2017/1/4 3:00,12.38099957,18.59350014,30.9744997
